NUMBER_05B,ALPHA_J2000_05B,DELTA_J2000_05B
266380,34.457624395288555,-4.737347687435842
266390,34.4776945141785,-4.737304122326253
266407,34.51759420287672,-4.737261629286959
266421,34.46902233453369,-4.7372289669296235
266417,34.71330284217327,-4.7371979892493945
266436,34.47395595236853,-4.7372014810278715
266446,34.81816395191223,-4.737043779974504
266466,34.629469681749065,-4.737049480286444
266465,34.691074024989675,-4.737058622956628
266479,34.51702852089315,-4.737037710138022
266490,34.78802236659193,-4.7369231283608055
266489,34.81714387064634,-4.736924850156277
266487,34.63886515827258,-4.736978050391015
266509,34.487710224245355,-4.73695093455759
266526,34.511185629100886,-4.736902352396974
266538,34.578551022135876,-4.736843394288249
266554,34.713263752859234,-4.736765314146593
266567,34.52848838719384,-4.7368018667734315
266575,34.71782037314687,-4.7367056848914
266599,34.65147379742997,-4.736679291965353
266594,34.613127461964446,-4.736696300227302
266612,34.54290363490779,-4.736668954220987
266605,34.45085316729042,-4.736685244688453
266604,34.81074738752202,-4.7366013655361545
266613,34.745570897842946,-4.736634485230819
266584,34.74837859578811,-4.736860545666987
266630,34.50073282725463,-4.736588747344373
266636,34.52076166006147,-4.736609873182992
266641,34.534971845037866,-4.73656241052789
266659,34.79229170598664,-4.736437303016109
266670,34.70501013423692,-4.73643257222168
266678,34.677886546934616,-4.736464521935141
266692,34.6820300524881,-4.736377776423593
266689,34.51580073821699,-4.736420284241858
266701,34.5964382521858,-4.736361850255323
266721,34.80820769828481,-4.736223814392855
266735,34.74257406189611,-4.7361987001261525
266742,34.72101199866336,-4.736192475095348
266746,34.47804237384424,-4.736229470532344
266743,34.75726293462812,-4.736183594212547
266761,34.66430177382205,-4.736162113081716
266757,34.605513457599926,-4.736177390681581
266762,34.476577206737616,-4.736171737087467
266786,34.60411512930041,-4.736114031930936
266810,34.574941674067446,-4.736003012844965
266811,34.64656203548554,-4.735964415431667
266812,34.528123571744594,-4.735997256562928
266777,34.75162996460188,-4.736891433494167
266854,34.53888715016274,-4.735932017260867
266863,34.78625811754279,-4.735802939428977
266881,34.48278762073532,-4.735872835701034
266884,34.80206367015093,-4.735762700670217
266882,34.794894552918095,-4.735770612335968
266891,34.50502618661991,-4.73581264823167
266902,34.71480594270904,-4.7357392338022
266896,34.651058673256934,-4.735771796340152
266876,34.619664957493534,-4.736008781958119
266879,34.70127647765667,-4.736919102265034
266937,34.60421130942788,-4.73566475090446
266938,34.49778636142871,-4.73563588926566
266978,34.817895280778394,-4.735481714614592
267001,34.49943147809972,-4.735502045421778
267023,34.79630828185809,-4.735326531742906
267028,34.59229570589702,-4.73593080196322
267064,34.70878310201642,-4.735265434680466
267071,34.58980904954818,-4.735260997021145
267077,34.765037651738055,-4.735163643240909
267082,34.500017295050164,-4.73520961383076
267080,34.52759637851846,-4.735230371447257
267095,34.5101753776187,-4.7351929491988045
267090,34.75183699559398,-4.7351263808806
267102,34.81078405343259,-4.735066462450303
267121,34.795485016231495,-4.734975444428922
267130,34.72049076271853,-4.735028174906681
267131,34.79830393981114,-4.734975167762673
267147,34.57622876472284,-4.73501273914075
267139,34.53021953036099,-4.735050978346279
267162,34.820812170307505,-4.734911736037612
267164,34.60956920605262,-4.73494699108001
267171,34.48236847615274,-4.7349986540692495
267196,34.48104674944382,-4.734864253152272
267212,34.685846681598974,-4.734790491443021
267209,34.80402522556636,-4.734739417711283
267185,34.51733377936224,-4.735235508112221
267224,34.516940704322685,-4.734794994090111
267215,34.46005266211573,-4.734775895711152
267235,34.75339368424552,-4.734676193923901
267250,34.5921800476615,-4.734693994598283
267253,34.52446641544921,-4.734661641505425
267259,34.79874135057063,-4.73459501668094
267272,34.61207025329343,-4.734612087056985
267274,34.59123151149805,-4.73461769483551
267260,34.663986255021804,-4.7345873754454155
267267,34.75667854203213,-4.734576016100327
267269,34.483143916571386,-4.734627881831508
267273,34.613943313894815,-4.7345931828197765
267287,34.58036479427643,-4.7345919436975406
267280,34.70487648575911,-4.734548003741553
267283,34.63713641575102,-4.734554124466885
267300,34.781659392535985,-4.734470490521754
267315,34.74672651202435,-4.734432007788889
267321,34.63066993753506,-4.73444543759816
267325,34.76092152239085,-4.7343732958305615
267338,34.82250022695711,-4.734298696070637
267336,34.629993820193825,-4.734375640305883
267357,34.527100120292026,-4.734338992078382
267366,34.585437027590096,-4.73432427065852
267372,34.479515382556464,-4.734296822045328
267369,34.80578381536743,-4.73421243446596
267390,34.60085148627843,-4.734234980247415
267402,34.76477326723893,-4.734161362174451
267422,34.644307547995815,-4.7341745858293525
267419,34.63031439339288,-4.734156739333224
267466,34.47945532972827,-4.734015091218178
267468,34.47114001269585,-4.7340304340972335
267478,34.5098230711952,-4.733987530591609
267484,34.7562617137516,-4.733946943623108
267487,34.60923110895461,-4.733969787367346
267499,34.74868345041224,-4.733880015168933
267523,34.72579791758905,-4.733835295697462
267488,34.52128815440872,-4.735914339380826
267558,34.6604167328967,-4.733764674175898
267572,34.76139088556989,-4.733753693041251
267568,34.45349263695755,-4.733818532314905
267575,34.53570918888951,-4.733786710453859
267617,34.49522242249105,-4.733617564814064
267627,34.50334453750707,-4.733633663982524
267631,34.63276676721753,-4.73361331161221
267639,34.78818100512861,-4.733510610394586
267642,34.78517918948891,-4.7334890171178765
267645,34.53052028384931,-4.7335474822729795
267606,34.65279251757768,-4.735737619281728
267651,34.506138702770635,-4.733545045047381
267653,34.72144408425375,-4.733504156587297
267616,34.525619149824784,-4.73387463574658
267662,34.520515574904316,-4.73352382505275
267668,34.73895948417186,-4.7334468368094225
267717,34.767920881799995,-4.733246375220577
267692,34.505649306317295,-4.733715934991404
267746,34.60870055398683,-4.73324590418676
267765,34.80972477497072,-4.733096480617756
267769,34.60473752401374,-4.7331748992788
267782,34.65408689299211,-4.733115045004399
267784,34.676944764219805,-4.733111667595492
267793,34.80165100848636,-4.7330020396577694
267806,34.68043713181642,-4.733026654571988
267814,34.81980642590311,-4.732964577715851
267816,34.59357859750443,-4.733034912142057
267829,34.805707117054304,-4.732952699100076
267822,34.499850489893646,-4.733040757410748
267850,34.45723316994171,-4.732991465209595
267848,34.77922752962115,-4.732899553597316
267864,34.79909370157461,-4.732879524046299
267802,34.629208811769516,-4.733774518127212
267862,34.477426090010084,-4.732959975509681
267869,34.60226544965581,-4.73288988985011
267887,34.706370337152556,-4.732833369238612
267904,34.46475111523967,-4.732850290036362
267928,34.5753308897835,-4.7327643319401185
267936,34.73653757368859,-4.732705096759482
267949,34.74382767374518,-4.732652236573118
267957,34.50152569010832,-4.732723794818007
267966,34.779079727105724,-4.732618165265671
267963,34.68644509374565,-4.732654229036881
267965,34.68316149878196,-4.7326463477635246
267978,34.62878583749002,-4.732647752954549
267972,34.6269190426755,-4.732645222806896
267991,34.57416626723833,-4.732570621603868
268012,34.766511562178856,-4.732447646623418
268034,34.8237602195812,-4.732350865198658
268043,34.79947456797693,-4.732335259121608
268038,34.784795527506056,-4.7323400576785755
268042,34.78674555400438,-4.732334994245542
268039,34.76206978917122,-4.73236427457618
268047,34.47776995461636,-4.73240607724863
268050,34.51040247291305,-4.732391508990026
268067,34.66054374245896,-4.732308566042932
268072,34.785791303686686,-4.732278161523906
268074,34.759225740615705,-4.732296008318175
268092,34.482279272412015,-4.732298967336571
268101,34.7115900861189,-4.732194943471253
268104,34.638029270723294,-4.732217792871918
268109,34.77683174388947,-4.732129158745673
268136,34.72089059957011,-4.732063121968788
268141,34.72772227764068,-4.7320426473096076
268112,34.45203377242709,-4.736165216005513
268155,34.70387017223498,-4.732030344724333
268166,34.5016909368464,-4.7320058497421424
268181,34.45926519725171,-4.731994373012446
268186,34.64769797860233,-4.731900431396918
268209,34.46610570139316,-4.7318869016978855
268213,34.620844648018476,-4.73182519881575
268218,34.77750076336873,-4.731705957524848
268235,34.46510048087965,-4.731769816559042
268239,34.71059220883099,-4.731683536281896
268249,34.78495510783502,-4.731637086932818
268262,34.50047291433006,-4.731699639813499
268266,34.51739897378621,-4.73167315704489
268268,34.713094076514466,-4.731630695040795
268293,34.64719143998536,-4.731575134663146
268287,34.49160016186873,-4.73161885091063
268313,34.77312991971789,-4.731471169533824
268326,34.46261840066354,-4.731481706530859
268339,34.62307742769414,-4.731442932018969
268335,34.65977346888774,-4.731435887008389
268340,34.49705190582639,-4.73146032547801
268356,34.75697431122281,-4.731322475881131
268358,34.77659414002467,-4.731296699062287
268379,34.5152791876923,-4.731293753277246
268357,34.50716045792226,-4.731528850500911
268395,34.62695274709321,-4.7312371783531875
268399,34.810623995263235,-4.731200241422913
268397,34.681157431359246,-4.731248212806355
268398,34.67740711622977,-4.731256209771707
268405,34.54410716360138,-4.731247718748147
268412,34.58153224042001,-4.731204068618049
268414,34.65691305456578,-4.7311776192981805
268429,34.60943726824877,-4.7311630853332165
268452,34.59181194839173,-4.731062044125392
268456,34.71292984379159,-4.731019502756677
268460,34.57622650154136,-4.731023637827342
268465,34.49999037623313,-4.7310565220231116
268472,34.68238988146789,-4.730979963338589
268482,34.74743571287735,-4.730970176574964
268492,34.79846880174695,-4.7308811868860845
268485,34.511814016319725,-4.730972284532578
268517,34.657767031403864,-4.730912182979448
268507,34.51287600181573,-4.730933047743825
268532,34.61300370451286,-4.730853460368751
268543,34.45580447007124,-4.730853493412251
268558,34.64758171326894,-4.730750858285386
268561,34.473381776673,-4.730774741740956
268582,34.77142705643642,-4.73064648393772
268599,34.4845599803009,-4.73149747470074
268598,34.79686278056646,-4.73058486154545
268573,34.62092359355261,-4.732520901227199
268638,34.752218263090995,-4.730488757101779
268642,34.77892446321635,-4.730467751145682
268687,34.612166859421535,-4.730411844139666
268689,34.60657852051867,-4.7303927868203965
268716,34.47337172487922,-4.730327332088791
268721,34.719770561117954,-4.730240871588881
268730,34.787898085175776,-4.730214747526857
268745,34.45712499188397,-4.730229367863648
268763,34.71388201229825,-4.730157783673478
268776,34.77858133650498,-4.730091278766824
268761,34.503660628834645,-4.730204334243001
268791,34.68965798791307,-4.730052900646871
268807,34.51658648343577,-4.730015168900992
268810,34.747691041748126,-4.7299351373405925
268814,34.62393021039861,-4.729985786228294
268818,34.504940124933526,-4.729959194740641
268836,34.53748039922435,-4.729931417876902
268851,34.8088125214051,-4.729808025612112
268869,34.72372529793102,-4.729799729470214
268861,34.621783144310484,-4.7298449957059185
268857,34.458819065141775,-4.729850195444215
268880,34.588292617676096,-4.729817975869547
268888,34.61995255135773,-4.729759395488004
268887,34.51058609268853,-4.729775211362538
268899,34.49379702265298,-4.729733300812431
268902,34.626446791772274,-4.729726729108285
268920,34.48015458131984,-4.729697080567399
268925,34.495278051053376,-4.729660061357527
268926,34.470023608890244,-4.729678914754062
268944,34.64468481389037,-4.729609453822115
268947,34.77798505739363,-4.729575276673473
268972,34.58938362968741,-4.729528481915536
268987,34.57253278794367,-4.729489194466126
269003,34.788398416185,-4.729318752345081
269009,34.71167389948154,-4.729349662066868
269031,34.709351063415454,-4.7292995164748906
269034,34.603957728325234,-4.729328647054884
269054,34.47661711723481,-4.72926210578354
269055,34.68420484039846,-4.729221486699801
269050,34.59977909791205,-4.729242709786767
269052,34.771525301656936,-4.729172188060929
269079,34.50038703218082,-4.729217839044936
269062,34.46969697131857,-4.729242826369164
269061,34.57677323100817,-4.729196518547329
269064,34.736439986022575,-4.729159718350832
269076,34.580682910876554,-4.7292034601967
269094,34.50924146366203,-4.729130105762137
269108,34.49196372206001,-4.729123808539188
269107,34.598255013699294,-4.729106297713422
269122,34.57006487200904,-4.729050791385789
269123,34.78865399078364,-4.728978342611871
269126,34.77401336838094,-4.729003713539946
269132,34.53394457613599,-4.729078364564818
269136,34.60990100673833,-4.729012160262127
269135,34.775785559693595,-4.728971955198672
269150,34.61160402915239,-4.728972246889226
269153,34.792455723255976,-4.728913991640999
269159,34.539159889642214,-4.728993007591214
269173,34.6165823286642,-4.728950758806673
269170,34.5735475136412,-4.728948916842369
269172,34.507588900924794,-4.7289462350328035
269177,34.742057821113605,-4.728882287957994
269187,34.576793294999796,-4.728878669412967
269185,34.497446355356246,-4.728880668821499
269203,34.72281586584675,-4.728793343985452
269224,34.53128809539127,-4.728758024411899
269248,34.49137035174123,-4.728712529120536
269257,34.782036589448985,-4.7286026048804715
269226,34.57233821432539,-4.729851311800898
269262,34.533445999728976,-4.728656594517707
269266,34.69143957564075,-4.728604194539335
269268,34.81536273234327,-4.728535042361993
269264,34.49817460280196,-4.728615390483648
269274,34.497086595245186,-4.728606621407423
269279,34.774265723066115,-4.728499396475429
269297,34.63247363825939,-4.728541570046632
269315,34.61502742279176,-4.72847360465699
269324,34.74284639814283,-4.728434421683165
269343,34.501571528631864,-4.7284458310743736
269345,34.758868782383,-4.728366416111328
269348,34.50694512764397,-4.728422057446026
269356,34.6524589194522,-4.728379664742842
269385,34.69972543702605,-4.728291750509527
269394,34.715829343399015,-4.728251378961695
269406,34.662751789362744,-4.728270607632277
269399,34.77306198955966,-4.7282290074531454
269402,34.59034707665038,-4.728276575028193
269450,34.47573908504256,-4.728604972431526
